,day,cals,type_meal,meal,link,title,Calories,Carbs,Fat,Protein,Fiber,receita,recipe
264,45,2982,Breakfast,Cinnamon Almond Oatmeal,https://www.eatthismuch.com/food/browse/?q=Cinnamon%20Almond%20Oatmeal,Cinnamon Almond Oatmeal,366.0,538.0,149.0,131.0,144.0,"https://www.eatthismuch.com/recipe/nutrition/cinnamon-almond-oatmeal,1012918/","https://www.eatthismuch.com/recipe/nutrition/cinnamon-almond-oatmeal,1012918/"
265,45,2982,Lunch,Quick Salsa Tuna Wrap,https://www.eatthismuch.com/food/browse/?q=Quick%20Salsa%20Tuna%20Wrap,Quick Salsa Tuna Wrap,372.0,260.0,115.0,413.0,17.0,"https://www.eatthismuch.com/recipe/nutrition/quick-salsa-tuna-wrap,1012835/","https://www.eatthismuch.com/recipe/nutrition/quick-salsa-tuna-wrap,1012835/"
266,45,2982,Dinner,Balsamic Chicken Salad,https://www.eatthismuch.com/food/browse/?q=Balsamic%20Chicken%20Salad,Balsamic Chicken Salad,271.0,69.0,146.0,296.0,20.0,"https://www.eatthismuch.com/recipe/nutrition/balsamic-chicken-salad,907054/","https://www.eatthismuch.com/recipe/nutrition/balsamic-chicken-salad,907054/"
267,45,2982,Dinner,3 Ingredient Peanut Butter Cookies,https://www.eatthismuch.com/food/browse/?q=3%20Ingredient%20Peanut%20Butter%20Cookies,3 Ingredient Peanut Butter Cookies,120.0,129.0,69.0,32.0,6.0,"https://www.eatthismuch.com/recipe/nutrition/3-ingredient-peanut-butter-cookies,1021715/","https://www.eatthismuch.com/recipe/nutrition/3-ingredient-peanut-butter-cookies,1021715/"
268,45,2982,Snack,Cinnamon-Raisin Peanut Butter Sandwich,https://www.eatthismuch.com/food/browse/?q=Cinnamon-Raisin%20Peanut%20Butter%20Sandwich,Cinnamon-Raisin Peanut Butter Sandwich,395.0,482.0,181.0,150.0,70.0,"https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/","https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/"
269,46,2995,Breakfast,Banana Yogurt Protein Shake,https://www.eatthismuch.com/food/browse/?q=Banana%20Yogurt%20Protein%20Shake,Banana Yogurt Protein Shake,277.0,261.0,63.0,293.0,20.0,"https://www.eatthismuch.com/recipe/nutrition/banana-yogurt-protein-shake,1011257/","https://www.eatthismuch.com/recipe/nutrition/banana-yogurt-protein-shake,1011257/"
270,46,2995,Breakfast,Buttered Toast,https://www.eatthismuch.com/food/browse/?q=Buttered%20Toast,Buttered Toast,121.0,120.0,67.0,35.0,17.0,"https://www.eatthismuch.com/recipe/nutrition/buttered-toast,254567/","https://www.eatthismuch.com/recipe/nutrition/buttered-toast,254567/"
271,46,2995,Lunch,Cinnamon-Raisin Peanut Butter Sandwich,https://www.eatthismuch.com/food/browse/?q=Cinnamon-Raisin%20Peanut%20Butter%20Sandwich,Cinnamon-Raisin Peanut Butter Sandwich,395.0,482.0,181.0,150.0,70.0,"https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/","https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/"
272,46,2995,Dinner,Green Bean and Kidney Bean Salad,https://www.eatthismuch.com/food/browse/?q=Green%20Bean%20and%20Kidney%20Bean%20Salad,3 Bean Salad,1051.0,1910.0,83.0,651.0,502.0,"https://www.eatthismuch.com/recipe/nutrition/3-bean-salad,1012950/","https://www.eatthismuch.com/recipe/nutrition/3-bean-salad,1012950/"
273,46,2995,Snack,Plain Tuna Salad,https://www.eatthismuch.com/food/browse/?q=Plain%20Tuna%20Salad,Plain Tuna Salad,179.0,23.0,48.0,322.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/plain-tuna-salad,905559/","https://www.eatthismuch.com/recipe/nutrition/plain-tuna-salad,905559/"
274,46,2995,Snack,Peanut Butter & Celery,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Celery,Peanut Butter & Celery,209.0,107.0,162.0,86.0,46.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/"
275,47,2978,Breakfast,Strawberry Protein Shake,https://www.eatthismuch.com/food/browse/?q=Strawberry%20Protein%20Shake,Strawberry Banana Protein Shake,257.0,298.0,45.0,254.0,37.0,"https://www.eatthismuch.com/recipe/nutrition/strawberry-banana-protein-shake,949310/","https://www.eatthismuch.com/recipe/nutrition/strawberry-banana-protein-shake,949310/"
276,47,2978,Lunch,Strawberry protein smoothie,https://www.eatthismuch.com/food/browse/?q=Strawberry%20protein%20smoothie,Tropical protein smoothie,425.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/","https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/"
277,47,2978,Lunch,Peanut Butter & Celery,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Celery,Peanut Butter & Celery,209.0,107.0,162.0,86.0,46.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/"
278,47,2978,Dinner,BBQ Chicken Sandwich,https://www.eatthismuch.com/food/browse/?q=BBQ%20Chicken%20Sandwich,BBQ Chicken Sandwich,470.0,402.0,149.0,418.0,49.0,"https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/","https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/"
279,47,2978,Snack,Apples and Almond Butter,https://www.eatthismuch.com/food/browse/?q=Apples%20and%20Almond%20Butter,Apples and Almond Butter,291.0,311.0,181.0,72.0,77.0,"https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/","https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/"
280,47,2978,Snack,Oranges,https://www.eatthismuch.com/food/browse/?q=Oranges,Oranges,62.0,154.0,2.0,12.0,31.0,"https://www.eatthismuch.com/recipe/nutrition/oranges,477502/","https://www.eatthismuch.com/recipe/nutrition/oranges,477502/"
281,48,3000,Breakfast,"Eggs, Cheese, and Tuna Omelet","https://www.eatthismuch.com/food/browse/?q=Eggs,%20Cheese,%20and%20Tuna%20Omelet","Eggs, Cheese, and Tuna Omelet",498.0,14.0,295.0,559.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/eggs-cheese-and-tuna-omelet,906427/","https://www.eatthismuch.com/recipe/nutrition/eggs-cheese-and-tuna-omelet,906427/"
282,48,3000,Breakfast,Nonfat yogurt,https://www.eatthismuch.com/food/browse/?q=Nonfat%20yogurt,Nonfat yogurt,137.0,188.0,4.0,140.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/nonfat-yogurt,473055/","https://www.eatthismuch.com/recipe/nutrition/nonfat-yogurt,473055/"
283,48,3000,Lunch,Cinnamon-Raisin Peanut Butter Sandwich,https://www.eatthismuch.com/food/browse/?q=Cinnamon-Raisin%20Peanut%20Butter%20Sandwich,Cinnamon-Raisin Peanut Butter Sandwich,395.0,482.0,181.0,150.0,70.0,"https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/","https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/"
284,48,3000,Dinner,Five Ingredient Pasta Toss,https://www.eatthismuch.com/food/browse/?q=Five%20Ingredient%20Pasta%20Toss,Five Ingredient Pasta Toss,491.0,766.0,149.0,185.0,72.0,"https://www.eatthismuch.com/recipe/nutrition/five-ingredient-pasta-toss,45537/","https://www.eatthismuch.com/recipe/nutrition/five-ingredient-pasta-toss,45537/"
285,48,3000,Snack,Quick Buffalo Chicken Salad,https://www.eatthismuch.com/food/browse/?q=Quick%20Buffalo%20Chicken%20Salad,Quick Buffalo Chicken Salad,228.0,88.0,88.0,284.0,21.0,"https://www.eatthismuch.com/recipe/nutrition/quick-buffalo-chicken-salad,907110/","https://www.eatthismuch.com/recipe/nutrition/quick-buffalo-chicken-salad,907110/"
286,49,3000,Breakfast,Peanut Butter and Honey Oatmeal,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20and%20Honey%20Oatmeal,Peanut Butter and Honey Oatmeal,709.0,984.0,275.0,296.0,120.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-and-honey-oatmeal,1015994/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-and-honey-oatmeal,1015994/"
287,49,3000,Lunch,Strawberry protein smoothie,https://www.eatthismuch.com/food/browse/?q=Strawberry%20protein%20smoothie,Tropical protein smoothie,425.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/","https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/"
288,49,3000,Lunch,Almonds,https://www.eatthismuch.com/food/browse/?q=Almonds,Almonds,164.0,61.0,142.0,60.0,35.0,"https://www.eatthismuch.com/recipe/nutrition/almonds,524950/","https://www.eatthismuch.com/recipe/nutrition/almonds,524950/"
289,49,3000,Dinner,Tuna Macaroni Goulash,https://www.eatthismuch.com/food/browse/?q=Tuna%20Macaroni%20Goulash,Tuna Macaroni Goulash,333.0,538.0,35.0,249.0,48.0,"https://www.eatthismuch.com/recipe/nutrition/tuna-macaroni-goulash,34719/","https://www.eatthismuch.com/recipe/nutrition/tuna-macaroni-goulash,34719/"
290,49,3000,Snack,Corn Flakes,https://www.eatthismuch.com/food/browse/?q=Corn%20Flakes,Corn Flakes,222.0,353.0,50.0,101.0,9.0,"https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/","https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/"
291,49,3000,Snack,Granola,https://www.eatthismuch.com/food/browse/?q=Granola,Granola,139.0,151.0,68.0,42.0,26.0,"https://www.eatthismuch.com/recipe/nutrition/granola,473426/","https://www.eatthismuch.com/recipe/nutrition/granola,473426/"
292,50,3015,Breakfast,Peanut Butter Protein Oats,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Protein%20Oats,Peanut Butter Protein Oats,390.0,326.0,139.0,357.0,52.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/"
293,50,3015,Lunch,Creamy Green Chia Smoothie,https://www.eatthismuch.com/food/browse/?q=Creamy%20Green%20Chia%20Smoothie,Creamy Green Chia Smoothie,366.0,418.0,103.0,281.0,67.0,"https://www.eatthismuch.com/recipe/nutrition/creamy-green-chia-smoothie,927909/","https://www.eatthismuch.com/recipe/nutrition/creamy-green-chia-smoothie,927909/"
294,50,3015,Lunch,Rice Cake with Cheese Snack,https://www.eatthismuch.com/food/browse/?q=Rice%20Cake%20with%20Cheese%20Snack,Rice Cake with Cheese Snack,127.0,149.0,53.0,49.0,8.0,"https://www.eatthismuch.com/recipe/nutrition/rice-cake-with-cheese-snack,1011230/","https://www.eatthismuch.com/recipe/nutrition/rice-cake-with-cheese-snack,1011230/"
295,50,3015,Dinner,Lavash Chicken Wrap,https://www.eatthismuch.com/food/browse/?q=Lavash%20Chicken%20Wrap,Lavash Chicken Wrap,292.0,155.0,120.0,371.0,67.0,"https://www.eatthismuch.com/recipe/nutrition/lavash-chicken-wrap,3181012/","https://www.eatthismuch.com/recipe/nutrition/lavash-chicken-wrap,3181012/"
296,50,3015,Dinner,Roasted Tomato and Garlic,https://www.eatthismuch.com/food/browse/?q=Roasted%20Tomato%20and%20Garlic,Roasted Tomato and Garlic,64.0,53.0,47.0,12.0,15.0,"https://www.eatthismuch.com/recipe/nutrition/roasted-tomato-and-garlic,1505804/","https://www.eatthismuch.com/recipe/nutrition/roasted-tomato-and-garlic,1505804/"
297,50,3015,Snack,Peanut butter and jelly,https://www.eatthismuch.com/food/browse/?q=Peanut%20butter%20and%20jelly,Peanut butter and jelly,371.0,417.0,184.0,124.0,53.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-and-jelly,33486/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-and-jelly,33486/"
298,51,2975,Breakfast,Turkey and Cheese Omelet,https://www.eatthismuch.com/food/browse/?q=Turkey%20and%20Cheese%20Omelet,"Eggs, Cheese, Turkey Sausage Omelet",368.0,23.0,245.0,325.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/eggs-cheese-turkey-sausage-omelet,35583/","https://www.eatthismuch.com/recipe/nutrition/eggs-cheese-turkey-sausage-omelet,35583/"
299,51,2975,Breakfast,Whole Wheat Toast,https://www.eatthismuch.com/food/browse/?q=Whole%20Wheat%20Toast,Whole Wheat Toast,71.0,120.0,10.0,35.0,17.0,"https://www.eatthismuch.com/recipe/nutrition/whole-wheat-toast,814308/","https://www.eatthismuch.com/recipe/nutrition/whole-wheat-toast,814308/"
300,51,2975,Lunch,Basic protein shake,https://www.eatthismuch.com/food/browse/?q=Basic%20protein%20shake,Basic protein shake,242.0,147.0,58.0,320.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/","https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/"
301,51,2975,Lunch,Grapes,https://www.eatthismuch.com/food/browse/?q=Grapes,Grapes,104.0,273.0,2.0,11.0,14.0,"https://www.eatthismuch.com/recipe/nutrition/grapes,474464/","https://www.eatthismuch.com/recipe/nutrition/grapes,474464/"
302,51,2975,Dinner,BLT sandwich,https://www.eatthismuch.com/food/browse/?q=BLT%20sandwich,BLT sandwich,343.0,293.0,167.0,189.0,50.0,"https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/","https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/"
303,51,2975,Snack,Corn Flakes,https://www.eatthismuch.com/food/browse/?q=Corn%20Flakes,Corn Flakes,222.0,353.0,50.0,101.0,9.0,"https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/","https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/"
304,51,2975,Snack,Oranges,https://www.eatthismuch.com/food/browse/?q=Oranges,Oranges,62.0,154.0,2.0,12.0,31.0,"https://www.eatthismuch.com/recipe/nutrition/oranges,477502/","https://www.eatthismuch.com/recipe/nutrition/oranges,477502/"
305,52,3006,Breakfast,Knock-Oats,https://www.eatthismuch.com/food/browse/?q=Knock-Oats,Knock-Oats,451.0,635.0,196.0,140.0,98.0,"https://www.eatthismuch.com/recipe/nutrition/knock-oats,56257/","https://www.eatthismuch.com/recipe/nutrition/knock-oats,56257/"
306,52,3006,Lunch,Strawberry protein smoothie,https://www.eatthismuch.com/food/browse/?q=Strawberry%20protein%20smoothie,Tropical protein smoothie,425.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/","https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/"
307,52,3006,Lunch,Cucumber Slices,https://www.eatthismuch.com/food/browse/?q=Cucumber%20Slices,Cucumber Slices,16.0,38.0,1.0,7.0,5.0,"https://www.eatthismuch.com/recipe/nutrition/cucumber-slices,1462006/","https://www.eatthismuch.com/recipe/nutrition/cucumber-slices,1462006/"
308,52,3006,Dinner,Taco Bowl Salad,https://www.eatthismuch.com/food/browse/?q=Taco%20Bowl%20Salad,Taco Bowl Salad,445.0,300.0,224.0,299.0,28.0,"https://www.eatthismuch.com/recipe/nutrition/taco-bowl-salad,927253/","https://www.eatthismuch.com/recipe/nutrition/taco-bowl-salad,927253/"
309,52,3006,Snack,Apples and Almond Butter,https://www.eatthismuch.com/food/browse/?q=Apples%20and%20Almond%20Butter,Apples and Almond Butter,291.0,311.0,181.0,72.0,77.0,"https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/","https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/"
310,52,3006,Snack,Granola,https://www.eatthismuch.com/food/browse/?q=Granola,Granola,139.0,151.0,68.0,42.0,26.0,"https://www.eatthismuch.com/recipe/nutrition/granola,473426/","https://www.eatthismuch.com/recipe/nutrition/granola,473426/"
311,53,2989,Breakfast,Tropical protein smoothie,https://www.eatthismuch.com/food/browse/?q=Tropical%20protein%20smoothie,Tropical protein smoothie,425.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/","https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/"
312,53,2989,Lunch,Strawberry protein smoothie,https://www.eatthismuch.com/food/browse/?q=Strawberry%20protein%20smoothie,Tropical protein smoothie,425.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/","https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/"
313,53,2989,Lunch,Almonds,https://www.eatthismuch.com/food/browse/?q=Almonds,Almonds,164.0,61.0,142.0,60.0,35.0,"https://www.eatthismuch.com/recipe/nutrition/almonds,524950/","https://www.eatthismuch.com/recipe/nutrition/almonds,524950/"
314,53,2989,Dinner,Taco Bowl Salad,https://www.eatthismuch.com/food/browse/?q=Taco%20Bowl%20Salad,Taco Bowl Salad,445.0,300.0,224.0,299.0,28.0,"https://www.eatthismuch.com/recipe/nutrition/taco-bowl-salad,927253/","https://www.eatthismuch.com/recipe/nutrition/taco-bowl-salad,927253/"
315,53,2989,Snack,Corn Flakes,https://www.eatthismuch.com/food/browse/?q=Corn%20Flakes,Corn Flakes,222.0,353.0,50.0,101.0,9.0,"https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/","https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/"
316,53,2989,Snack,Apple,https://www.eatthismuch.com/food/browse/?q=Apple,Apple,95.0,251.0,3.0,5.0,44.0,"https://www.eatthismuch.com/recipe/nutrition/apple,473713/","https://www.eatthismuch.com/recipe/nutrition/apple,473713/"
317,54,2991,Breakfast,Peanut Butter Protein Oats,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Protein%20Oats,Peanut Butter Protein Oats,390.0,326.0,139.0,357.0,52.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/","https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/"
318,54,2991,Lunch,Big PB&J Sandwich,https://www.eatthismuch.com/food/browse/?q=Big%20PB&J%20Sandwich,Big Bad Bean Burrito,244.0,309.0,119.0,76.0,113.0,"https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/","https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/"
319,54,2991,Lunch,Banana,https://www.eatthismuch.com/food/browse/?q=Banana,Banana,105.0,270.0,4.0,13.0,31.0,"https://www.eatthismuch.com/recipe/nutrition/banana,474253/","https://www.eatthismuch.com/recipe/nutrition/banana,474253/"
320,54,2991,Dinner,Easy Grilled Chicken Teriyaki,https://www.eatthismuch.com/food/browse/?q=Easy%20Grilled%20Chicken%20Teriyaki,Easy Grilled Chicken Teriyaki,373.0,127.0,85.0,576.0,1.0,"https://www.eatthismuch.com/recipe/nutrition/easy-grilled-chicken-teriyaki,36663/","https://www.eatthismuch.com/recipe/nutrition/easy-grilled-chicken-teriyaki,36663/"
321,54,2991,Dinner,Steamed Broccoli,https://www.eatthismuch.com/food/browse/?q=Steamed%20Broccoli,Steamed Broccoli with Tomato,69.0,137.0,8.0,53.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/steamed-broccoli-with-tomato,905841/","https://www.eatthismuch.com/recipe/nutrition/steamed-broccoli-with-tomato,905841/"
322,54,2991,Snack,Grapes,https://www.eatthismuch.com/food/browse/?q=Grapes,Grapes,104.0,273.0,2.0,11.0,14.0,"https://www.eatthismuch.com/recipe/nutrition/grapes,474464/","https://www.eatthismuch.com/recipe/nutrition/grapes,474464/"
323,54,2991,Snack,Almonds,https://www.eatthismuch.com/food/browse/?q=Almonds,Almonds,164.0,61.0,142.0,60.0,35.0,"https://www.eatthismuch.com/recipe/nutrition/almonds,524950/","https://www.eatthismuch.com/recipe/nutrition/almonds,524950/"
324,55,3028,Breakfast,Avocado and Egg Toast,https://www.eatthismuch.com/food/browse/?q=Avocado%20and%20Egg%20Toast,Avocado and Egg Toast,442.0,319.0,264.0,215.0,106.0,"https://www.eatthismuch.com/recipe/nutrition/avocado-and-egg-toast,906467/","https://www.eatthismuch.com/recipe/nutrition/avocado-and-egg-toast,906467/"
325,55,3028,Breakfast,Banana Almond Butter,https://www.eatthismuch.com/food/browse/?q=Banana%20Almond%20Butter,Banana Almond Butter,203.0,300.0,93.0,46.0,47.0,"https://www.eatthismuch.com/recipe/nutrition/banana-almond-butter,717739/","https://www.eatthismuch.com/recipe/nutrition/banana-almond-butter,717739/"
326,55,3028,Lunch,Cinnamon-Raisin Peanut Butter Sandwich,https://www.eatthismuch.com/food/browse/?q=Cinnamon-Raisin%20Peanut%20Butter%20Sandwich,Cinnamon-Raisin Peanut Butter Sandwich,395.0,482.0,181.0,150.0,70.0,"https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/","https://www.eatthismuch.com/recipe/nutrition/cinnamon-raisin-peanut-butter-sandwich,36560/"
327,55,3028,Dinner,Easy Cheesy Mixed Vegetables,https://www.eatthismuch.com/food/browse/?q=Easy%20Cheesy%20Mixed%20Vegetables,Easy Cheesy Mixed Vegetables,467.0,261.0,144.0,554.0,83.0,"https://www.eatthismuch.com/recipe/nutrition/easy-cheesy-mixed-vegetables,1011236/","https://www.eatthismuch.com/recipe/nutrition/easy-cheesy-mixed-vegetables,1011236/"
328,55,3028,Snack,Spinach and Apple Salad,https://www.eatthismuch.com/food/browse/?q=Spinach%20and%20Apple%20Salad,Spinach and Apple Salad,456.0,641.0,224.0,102.0,94.0,"https://www.eatthismuch.com/recipe/nutrition/spinach-and-apple-salad,1014233/","https://www.eatthismuch.com/recipe/nutrition/spinach-and-apple-salad,1014233/"
